,i,accuracy,config,model_result
0,0,0.8301282051282052,"{'M': '100', 'q': '3', 'cultures_grouped_dict': {'Old Nations': ['valyrian', 'first men', 'andal', 'andals', 'rhoynar'], 'the North': ['northmen', 'northern mountain clans', 'crannogmen'], 'the Iron Islands': ['ironborn', 'ironborn', 'ironmen'], 'the Mountain and the Vale': ['valemen', 'vale', 'vale mountain clans', 'sistermen'], 'the Isles and Rivers': ['riverlands', 'rivermen'], 'the Rock': ['westerman', 'westermen', 'westerlands'], 'the Stormlands': ['stormlander', 'stormlands'], 'the Reach': ['reach', 'reachmen', 'the reach'], 'Dorne': ['dornish', 'dornishmen', 'dorne'], 'Essos Nations': ['astapor', 'astapori', 'braavosi', 'braavos', 'tyroshi', 'lysene', 'lyseni', 'myrish', 'pentoshi', 'qartheen', 'qarth', 'dothraki', 'lhazarene', 'lhazareen', 'meereen', 'meereenese', 'norvoshi', 'qohor', 'summer isles', 'summer islands', 'summer islander', 'asshai', ""asshai'i"", 'norvos', 'ghiscari', 'ghiscaricari'], 'Other Nations': ['ibbenese', 'westeros', 'free folk', 'wildling', 'wildlings', 'naathi']}, 'titles_grouped_dict': {'Sovereign / Dynastic': ['king', 'queen', 'prince', 'princess', 'protector of the realm', 'prince of dorne', 'prince of dragonstone', 'prince of the narrow sea'], 'Regional Governance': ['lord of ... (регион)', 'lady of ... (регион)', 'lord paramount ...', 'seneschal', 'steward', 'lord steward'], 'Military & Defense': ['captain', 'captain-general', 'commander of the city watch', 'commander of the second sons', 'lord captain of the iron fleet', 'lord reaper of pyke', 'first ranger'], 'Administration & Court Offices': ['master of coin', 'master of ships', 'master of whisperers', 'master-at-arms', 'castellan', 'seneschal', 'steward', 'cupbearer'], 'Religious & Mystic': ['high septon', 'septa', 'septon', 'red priest', 'warlock', ""slave of r'hllor""], 'Advisors & Learned': ['maester', 'grand maester', 'magister', 'magister of pentos', 'good master', 'wisdom'], 'Honorific / Knightly': ['ser', 'knight', 'first sword of braavos', ""knight of griffin's roost""], 'Household / Local Titles': ['goodman', 'goodwife', 'mistress of whisperers', 'undergaoler', 'chief undergaoler'], 'Location / Seat names': ['castle lychester', 'casterly rock', 'dragonstone', 'winterfell', 'harrenhal', 'riverrun']}, 'popularity_type': 'F', 'houses_count_groupes': [[0, 2], [3, 4], [5, 8], [9, 17]], 'isAliveHeir_processing_type': 'B', 'isAliveFather_processing_type': 'B', 'isAliveSpouse_processing_type': 'B', 'binary_mapping': {nan: 0, 0: 1, 1: 2}, 'encoding_type': 'onehot', 'target_col': 'isAlive', 'encoder_path': '/content/encoders/enc_0.pkl', 'scaler_path': '/content/scalers/scaler_0.pkl'}","{'model': 'KNN', 'params': {'n_neighbors': 11, 'p': 1, 'weights': 'distance'}, 'val_accuracy': 0.8301282051282052}"
1,1,0.8044871794871795,"{'M': '100', 'q': '3', 'cultures_grouped_dict': {'Old Nations': ['valyrian', 'first men', 'andal', 'andals', 'rhoynar'], 'the North': ['northmen', 'northern mountain clans', 'crannogmen'], 'the Iron Islands': ['ironborn', 'ironborn', 'ironmen'], 'the Mountain and the Vale': ['valemen', 'vale', 'vale mountain clans', 'sistermen'], 'the Isles and Rivers': ['riverlands', 'rivermen'], 'the Rock': ['westerman', 'westermen', 'westerlands'], 'the Stormlands': ['stormlander', 'stormlands'], 'the Reach': ['reach', 'reachmen', 'the reach'], 'Dorne': ['dornish', 'dornishmen', 'dorne'], 'Essos Nations': ['astapor', 'astapori', 'braavosi', 'braavos', 'tyroshi', 'lysene', 'lyseni', 'myrish', 'pentoshi', 'qartheen', 'qarth', 'dothraki', 'lhazarene', 'lhazareen', 'meereen', 'meereenese', 'norvoshi', 'qohor', 'summer isles', 'summer islands', 'summer islander', 'asshai', ""asshai'i"", 'norvos', 'ghiscari', 'ghiscaricari'], 'Other Nations': ['ibbenese', 'westeros', 'free folk', 'wildling', 'wildlings', 'naathi']}, 'titles_grouped_dict': {'Sovereign / Dynastic': ['king', 'queen', 'prince', 'princess', 'protector of the realm', 'prince of dorne', 'prince of dragonstone', 'prince of the narrow sea'], 'Regional Governance': ['lord of ... (регион)', 'lady of ... (регион)', 'lord paramount ...', 'seneschal', 'steward', 'lord steward'], 'Military & Defense': ['captain', 'captain-general', 'commander of the city watch', 'commander of the second sons', 'lord captain of the iron fleet', 'lord reaper of pyke', 'first ranger'], 'Administration & Court Offices': ['master of coin', 'master of ships', 'master of whisperers', 'master-at-arms', 'castellan', 'seneschal', 'steward', 'cupbearer'], 'Religious & Mystic': ['high septon', 'septa', 'septon', 'red priest', 'warlock', ""slave of r'hllor""], 'Advisors & Learned': ['maester', 'grand maester', 'magister', 'magister of pentos', 'good master', 'wisdom'], 'Honorific / Knightly': ['ser', 'knight', 'first sword of braavos', ""knight of griffin's roost""], 'Household / Local Titles': ['goodman', 'goodwife', 'mistress of whisperers', 'undergaoler', 'chief undergaoler'], 'Location / Seat names': ['castle lychester', 'casterly rock', 'dragonstone', 'winterfell', 'harrenhal', 'riverrun']}, 'popularity_type': 'F', 'houses_count_groupes': [[0, 2], [3, 4], [5, 8], [9, 17]], 'isAliveHeir_processing_type': 'B', 'isAliveFather_processing_type': 'B', 'isAliveSpouse_processing_type': 'B', 'binary_mapping': {nan: 0, 0: 1, 1: 2}, 'encoding_type': 'target', 'target_col': 'isAlive', 'encoder_path': '/content/encoders/enc_1.pkl', 'scaler_path': '/content/scalers/scaler_1.pkl'}","{'model': 'SVC', 'params': {'C': np.float64(4.5705630998014515), 'gamma': 'scale', 'kernel': 'linear'}, 'val_accuracy': 0.8044871794871795}"
2,2,0.8301282051282052,"{'M': '100', 'q': '3', 'cultures_grouped_dict': {'Old Nations': ['valyrian', 'first men', 'andal', 'andals', 'rhoynar'], 'the North': ['northmen', 'northern mountain clans', 'crannogmen'], 'the Iron Islands': ['ironborn', 'ironborn', 'ironmen'], 'the Mountain and the Vale': ['valemen', 'vale', 'vale mountain clans', 'sistermen'], 'the Isles and Rivers': ['riverlands', 'rivermen'], 'the Rock': ['westerman', 'westermen', 'westerlands'], 'the Stormlands': ['stormlander', 'stormlands'], 'the Reach': ['reach', 'reachmen', 'the reach'], 'Dorne': ['dornish', 'dornishmen', 'dorne'], 'Essos Nations': ['astapor', 'astapori', 'braavosi', 'braavos', 'tyroshi', 'lysene', 'lyseni', 'myrish', 'pentoshi', 'qartheen', 'qarth', 'dothraki', 'lhazarene', 'lhazareen', 'meereen', 'meereenese', 'norvoshi', 'qohor', 'summer isles', 'summer islands', 'summer islander', 'asshai', ""asshai'i"", 'norvos', 'ghiscari', 'ghiscaricari'], 'Other Nations': ['ibbenese', 'westeros', 'free folk', 'wildling', 'wildlings', 'naathi']}, 'titles_grouped_dict': {'Sovereign / Dynastic': ['king', 'queen', 'prince', 'princess', 'protector of the realm', 'prince of dorne', 'prince of dragonstone', 'prince of the narrow sea'], 'Regional Governance': ['lord of ... (регион)', 'lady of ... (регион)', 'lord paramount ...', 'seneschal', 'steward', 'lord steward'], 'Military & Defense': ['captain', 'captain-general', 'commander of the city watch', 'commander of the second sons', 'lord captain of the iron fleet', 'lord reaper of pyke', 'first ranger'], 'Administration & Court Offices': ['master of coin', 'master of ships', 'master of whisperers', 'master-at-arms', 'castellan', 'seneschal', 'steward', 'cupbearer'], 'Religious & Mystic': ['high septon', 'septa', 'septon', 'red priest', 'warlock', ""slave of r'hllor""], 'Advisors & Learned': ['maester', 'grand maester', 'magister', 'magister of pentos', 'good master', 'wisdom'], 'Honorific / Knightly': ['ser', 'knight', 'first sword of braavos', ""knight of griffin's roost""], 'Household / Local Titles': ['goodman', 'goodwife', 'mistress of whisperers', 'undergaoler', 'chief undergaoler'], 'Location / Seat names': ['castle lychester', 'casterly rock', 'dragonstone', 'winterfell', 'harrenhal', 'riverrun']}, 'popularity_type': 'F', 'houses_count_groupes': [[0, 2], [3, 4], [5, 8], [9, 17]], 'isAliveHeir_processing_type': 'B', 'isAliveFather_processing_type': 'B', 'isAliveSpouse_processing_type': 'M', 'binary_mapping': {nan: 0, 0: 1, 1: 2}, 'encoding_type': 'onehot', 'target_col': 'isAlive', 'encoder_path': '/content/encoders/enc_2.pkl', 'scaler_path': '/content/scalers/scaler_2.pkl'}","{'model': 'KNN', 'params': {'n_neighbors': 11, 'p': 1, 'weights': 'distance'}, 'val_accuracy': 0.8301282051282052}"
3,3,0.8076923076923077,"{'M': '100', 'q': '3', 'cultures_grouped_dict': {'Old Nations': ['valyrian', 'first men', 'andal', 'andals', 'rhoynar'], 'the North': ['northmen', 'northern mountain clans', 'crannogmen'], 'the Iron Islands': ['ironborn', 'ironborn', 'ironmen'], 'the Mountain and the Vale': ['valemen', 'vale', 'vale mountain clans', 'sistermen'], 'the Isles and Rivers': ['riverlands', 'rivermen'], 'the Rock': ['westerman', 'westermen', 'westerlands'], 'the Stormlands': ['stormlander', 'stormlands'], 'the Reach': ['reach', 'reachmen', 'the reach'], 'Dorne': ['dornish', 'dornishmen', 'dorne'], 'Essos Nations': ['astapor', 'astapori', 'braavosi', 'braavos', 'tyroshi', 'lysene', 'lyseni', 'myrish', 'pentoshi', 'qartheen', 'qarth', 'dothraki', 'lhazarene', 'lhazareen', 'meereen', 'meereenese', 'norvoshi', 'qohor', 'summer isles', 'summer islands', 'summer islander', 'asshai', ""asshai'i"", 'norvos', 'ghiscari', 'ghiscaricari'], 'Other Nations': ['ibbenese', 'westeros', 'free folk', 'wildling', 'wildlings', 'naathi']}, 'titles_grouped_dict': {'Sovereign / Dynastic': ['king', 'queen', 'prince', 'princess', 'protector of the realm', 'prince of dorne', 'prince of dragonstone', 'prince of the narrow sea'], 'Regional Governance': ['lord of ... (регион)', 'lady of ... (регион)', 'lord paramount ...', 'seneschal', 'steward', 'lord steward'], 'Military & Defense': ['captain', 'captain-general', 'commander of the city watch', 'commander of the second sons', 'lord captain of the iron fleet', 'lord reaper of pyke', 'first ranger'], 'Administration & Court Offices': ['master of coin', 'master of ships', 'master of whisperers', 'master-at-arms', 'castellan', 'seneschal', 'steward', 'cupbearer'], 'Religious & Mystic': ['high septon', 'septa', 'septon', 'red priest', 'warlock', ""slave of r'hllor""], 'Advisors & Learned': ['maester', 'grand maester', 'magister', 'magister of pentos', 'good master', 'wisdom'], 'Honorific / Knightly': ['ser', 'knight', 'first sword of braavos', ""knight of griffin's roost""], 'Household / Local Titles': ['goodman', 'goodwife', 'mistress of whisperers', 'undergaoler', 'chief undergaoler'], 'Location / Seat names': ['castle lychester', 'casterly rock', 'dragonstone', 'winterfell', 'harrenhal', 'riverrun']}, 'popularity_type': 'F', 'houses_count_groupes': [[0, 2], [3, 4], [5, 8], [9, 17]], 'isAliveHeir_processing_type': 'B', 'isAliveFather_processing_type': 'B', 'isAliveSpouse_processing_type': 'M', 'binary_mapping': {nan: 0, 0: 1, 1: 2}, 'encoding_type': 'target', 'target_col': 'isAlive', 'encoder_path': '/content/encoders/enc_3.pkl', 'scaler_path': '/content/scalers/scaler_3.pkl'}","{'model': 'RandomForest', 'params': {'class_weight': None, 'max_depth': 41, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 117}, 'val_accuracy': 0.8076923076923077}"
4,4,0.8301282051282052,"{'M': '100', 'q': '3', 'cultures_grouped_dict': {'Old Nations': ['valyrian', 'first men', 'andal', 'andals', 'rhoynar'], 'the North': ['northmen', 'northern mountain clans', 'crannogmen'], 'the Iron Islands': ['ironborn', 'ironborn', 'ironmen'], 'the Mountain and the Vale': ['valemen', 'vale', 'vale mountain clans', 'sistermen'], 'the Isles and Rivers': ['riverlands', 'rivermen'], 'the Rock': ['westerman', 'westermen', 'westerlands'], 'the Stormlands': ['stormlander', 'stormlands'], 'the Reach': ['reach', 'reachmen', 'the reach'], 'Dorne': ['dornish', 'dornishmen', 'dorne'], 'Essos Nations': ['astapor', 'astapori', 'braavosi', 'braavos', 'tyroshi', 'lysene', 'lyseni', 'myrish', 'pentoshi', 'qartheen', 'qarth', 'dothraki', 'lhazarene', 'lhazareen', 'meereen', 'meereenese', 'norvoshi', 'qohor', 'summer isles', 'summer islands', 'summer islander', 'asshai', ""asshai'i"", 'norvos', 'ghiscari', 'ghiscaricari'], 'Other Nations': ['ibbenese', 'westeros', 'free folk', 'wildling', 'wildlings', 'naathi']}, 'titles_grouped_dict': {'Sovereign / Dynastic': ['king', 'queen', 'prince', 'princess', 'protector of the realm', 'prince of dorne', 'prince of dragonstone', 'prince of the narrow sea'], 'Regional Governance': ['lord of ... (регион)', 'lady of ... (регион)', 'lord paramount ...', 'seneschal', 'steward', 'lord steward'], 'Military & Defense': ['captain', 'captain-general', 'commander of the city watch', 'commander of the second sons', 'lord captain of the iron fleet', 'lord reaper of pyke', 'first ranger'], 'Administration & Court Offices': ['master of coin', 'master of ships', 'master of whisperers', 'master-at-arms', 'castellan', 'seneschal', 'steward', 'cupbearer'], 'Religious & Mystic': ['high septon', 'septa', 'septon', 'red priest', 'warlock', ""slave of r'hllor""], 'Advisors & Learned': ['maester', 'grand maester', 'magister', 'magister of pentos', 'good master', 'wisdom'], 'Honorific / Knightly': ['ser', 'knight', 'first sword of braavos', ""knight of griffin's roost""], 'Household / Local Titles': ['goodman', 'goodwife', 'mistress of whisperers', 'undergaoler', 'chief undergaoler'], 'Location / Seat names': ['castle lychester', 'casterly rock', 'dragonstone', 'winterfell', 'harrenhal', 'riverrun']}, 'popularity_type': 'F', 'houses_count_groupes': [[0, 2], [3, 4], [5, 8], [9, 17]], 'isAliveHeir_processing_type': 'B', 'isAliveFather_processing_type': 'M', 'isAliveSpouse_processing_type': 'B', 'binary_mapping': {nan: 0, 0: 1, 1: 2}, 'encoding_type': 'onehot', 'target_col': 'isAlive', 'encoder_path': '/content/encoders/enc_4.pkl', 'scaler_path': '/content/scalers/scaler_4.pkl'}","{'model': 'KNN', 'params': {'n_neighbors': 11, 'p': 1, 'weights': 'distance'}, 'val_accuracy': 0.8301282051282052}"
5,5,0.8044871794871795,"{'M': '100', 'q': '3', 'cultures_grouped_dict': {'Old Nations': ['valyrian', 'first men', 'andal', 'andals', 'rhoynar'], 'the North': ['northmen', 'northern mountain clans', 'crannogmen'], 'the Iron Islands': ['ironborn', 'ironborn', 'ironmen'], 'the Mountain and the Vale': ['valemen', 'vale', 'vale mountain clans', 'sistermen'], 'the Isles and Rivers': ['riverlands', 'rivermen'], 'the Rock': ['westerman', 'westermen', 'westerlands'], 'the Stormlands': ['stormlander', 'stormlands'], 'the Reach': ['reach', 'reachmen', 'the reach'], 'Dorne': ['dornish', 'dornishmen', 'dorne'], 'Essos Nations': ['astapor', 'astapori', 'braavosi', 'braavos', 'tyroshi', 'lysene', 'lyseni', 'myrish', 'pentoshi', 'qartheen', 'qarth', 'dothraki', 'lhazarene', 'lhazareen', 'meereen', 'meereenese', 'norvoshi', 'qohor', 'summer isles', 'summer islands', 'summer islander', 'asshai', ""asshai'i"", 'norvos', 'ghiscari', 'ghiscaricari'], 'Other Nations': ['ibbenese', 'westeros', 'free folk', 'wildling', 'wildlings', 'naathi']}, 'titles_grouped_dict': {'Sovereign / Dynastic': ['king', 'queen', 'prince', 'princess', 'protector of the realm', 'prince of dorne', 'prince of dragonstone', 'prince of the narrow sea'], 'Regional Governance': ['lord of ... (регион)', 'lady of ... (регион)', 'lord paramount ...', 'seneschal', 'steward', 'lord steward'], 'Military & Defense': ['captain', 'captain-general', 'commander of the city watch', 'commander of the second sons', 'lord captain of the iron fleet', 'lord reaper of pyke', 'first ranger'], 'Administration & Court Offices': ['master of coin', 'master of ships', 'master of whisperers', 'master-at-arms', 'castellan', 'seneschal', 'steward', 'cupbearer'], 'Religious & Mystic': ['high septon', 'septa', 'septon', 'red priest', 'warlock', ""slave of r'hllor""], 'Advisors & Learned': ['maester', 'grand maester', 'magister', 'magister of pentos', 'good master', 'wisdom'], 'Honorific / Knightly': ['ser', 'knight', 'first sword of braavos', ""knight of griffin's roost""], 'Household / Local Titles': ['goodman', 'goodwife', 'mistress of whisperers', 'undergaoler', 'chief undergaoler'], 'Location / Seat names': ['castle lychester', 'casterly rock', 'dragonstone', 'winterfell', 'harrenhal', 'riverrun']}, 'popularity_type': 'F', 'houses_count_groupes': [[0, 2], [3, 4], [5, 8], [9, 17]], 'isAliveHeir_processing_type': 'B', 'isAliveFather_processing_type': 'M', 'isAliveSpouse_processing_type': 'B', 'binary_mapping': {nan: 0, 0: 1, 1: 2}, 'encoding_type': 'target', 'target_col': 'isAlive', 'encoder_path': '/content/encoders/enc_5.pkl', 'scaler_path': '/content/scalers/scaler_5.pkl'}","{'model': 'SVC', 'params': {'C': np.float64(4.5705630998014515), 'gamma': 'scale', 'kernel': 'linear'}, 'val_accuracy': 0.8044871794871795}"
6,6,0.8301282051282052,"{'M': '100', 'q': '3', 'cultures_grouped_dict': {'Old Nations': ['valyrian', 'first men', 'andal', 'andals', 'rhoynar'], 'the North': ['northmen', 'northern mountain clans', 'crannogmen'], 'the Iron Islands': ['ironborn', 'ironborn', 'ironmen'], 'the Mountain and the Vale': ['valemen', 'vale', 'vale mountain clans', 'sistermen'], 'the Isles and Rivers': ['riverlands', 'rivermen'], 'the Rock': ['westerman', 'westermen', 'westerlands'], 'the Stormlands': ['stormlander', 'stormlands'], 'the Reach': ['reach', 'reachmen', 'the reach'], 'Dorne': ['dornish', 'dornishmen', 'dorne'], 'Essos Nations': ['astapor', 'astapori', 'braavosi', 'braavos', 'tyroshi', 'lysene', 'lyseni', 'myrish', 'pentoshi', 'qartheen', 'qarth', 'dothraki', 'lhazarene', 'lhazareen', 'meereen', 'meereenese', 'norvoshi', 'qohor', 'summer isles', 'summer islands', 'summer islander', 'asshai', ""asshai'i"", 'norvos', 'ghiscari', 'ghiscaricari'], 'Other Nations': ['ibbenese', 'westeros', 'free folk', 'wildling', 'wildlings', 'naathi']}, 'titles_grouped_dict': {'Sovereign / Dynastic': ['king', 'queen', 'prince', 'princess', 'protector of the realm', 'prince of dorne', 'prince of dragonstone', 'prince of the narrow sea'], 'Regional Governance': ['lord of ... (регион)', 'lady of ... (регион)', 'lord paramount ...', 'seneschal', 'steward', 'lord steward'], 'Military & Defense': ['captain', 'captain-general', 'commander of the city watch', 'commander of the second sons', 'lord captain of the iron fleet', 'lord reaper of pyke', 'first ranger'], 'Administration & Court Offices': ['master of coin', 'master of ships', 'master of whisperers', 'master-at-arms', 'castellan', 'seneschal', 'steward', 'cupbearer'], 'Religious & Mystic': ['high septon', 'septa', 'septon', 'red priest', 'warlock', ""slave of r'hllor""], 'Advisors & Learned': ['maester', 'grand maester', 'magister', 'magister of pentos', 'good master', 'wisdom'], 'Honorific / Knightly': ['ser', 'knight', 'first sword of braavos', ""knight of griffin's roost""], 'Household / Local Titles': ['goodman', 'goodwife', 'mistress of whisperers', 'undergaoler', 'chief undergaoler'], 'Location / Seat names': ['castle lychester', 'casterly rock', 'dragonstone', 'winterfell', 'harrenhal', 'riverrun']}, 'popularity_type': 'F', 'houses_count_groupes': [[0, 2], [3, 4], [5, 8], [9, 17]], 'isAliveHeir_processing_type': 'B', 'isAliveFather_processing_type': 'M', 'isAliveSpouse_processing_type': 'M', 'binary_mapping': {nan: 0, 0: 1, 1: 2}, 'encoding_type': 'onehot', 'target_col': 'isAlive', 'encoder_path': '/content/encoders/enc_6.pkl', 'scaler_path': '/content/scalers/scaler_6.pkl'}","{'model': 'KNN', 'params': {'n_neighbors': 11, 'p': 1, 'weights': 'distance'}, 'val_accuracy': 0.8301282051282052}"
7,7,0.8076923076923077,"{'M': '100', 'q': '3', 'cultures_grouped_dict': {'Old Nations': ['valyrian', 'first men', 'andal', 'andals', 'rhoynar'], 'the North': ['northmen', 'northern mountain clans', 'crannogmen'], 'the Iron Islands': ['ironborn', 'ironborn', 'ironmen'], 'the Mountain and the Vale': ['valemen', 'vale', 'vale mountain clans', 'sistermen'], 'the Isles and Rivers': ['riverlands', 'rivermen'], 'the Rock': ['westerman', 'westermen', 'westerlands'], 'the Stormlands': ['stormlander', 'stormlands'], 'the Reach': ['reach', 'reachmen', 'the reach'], 'Dorne': ['dornish', 'dornishmen', 'dorne'], 'Essos Nations': ['astapor', 'astapori', 'braavosi', 'braavos', 'tyroshi', 'lysene', 'lyseni', 'myrish', 'pentoshi', 'qartheen', 'qarth', 'dothraki', 'lhazarene', 'lhazareen', 'meereen', 'meereenese', 'norvoshi', 'qohor', 'summer isles', 'summer islands', 'summer islander', 'asshai', ""asshai'i"", 'norvos', 'ghiscari', 'ghiscaricari'], 'Other Nations': ['ibbenese', 'westeros', 'free folk', 'wildling', 'wildlings', 'naathi']}, 'titles_grouped_dict': {'Sovereign / Dynastic': ['king', 'queen', 'prince', 'princess', 'protector of the realm', 'prince of dorne', 'prince of dragonstone', 'prince of the narrow sea'], 'Regional Governance': ['lord of ... (регион)', 'lady of ... (регион)', 'lord paramount ...', 'seneschal', 'steward', 'lord steward'], 'Military & Defense': ['captain', 'captain-general', 'commander of the city watch', 'commander of the second sons', 'lord captain of the iron fleet', 'lord reaper of pyke', 'first ranger'], 'Administration & Court Offices': ['master of coin', 'master of ships', 'master of whisperers', 'master-at-arms', 'castellan', 'seneschal', 'steward', 'cupbearer'], 'Religious & Mystic': ['high septon', 'septa', 'septon', 'red priest', 'warlock', ""slave of r'hllor""], 'Advisors & Learned': ['maester', 'grand maester', 'magister', 'magister of pentos', 'good master', 'wisdom'], 'Honorific / Knightly': ['ser', 'knight', 'first sword of braavos', ""knight of griffin's roost""], 'Household / Local Titles': ['goodman', 'goodwife', 'mistress of whisperers', 'undergaoler', 'chief undergaoler'], 'Location / Seat names': ['castle lychester', 'casterly rock', 'dragonstone', 'winterfell', 'harrenhal', 'riverrun']}, 'popularity_type': 'F', 'houses_count_groupes': [[0, 2], [3, 4], [5, 8], [9, 17]], 'isAliveHeir_processing_type': 'B', 'isAliveFather_processing_type': 'M', 'isAliveSpouse_processing_type': 'M', 'binary_mapping': {nan: 0, 0: 1, 1: 2}, 'encoding_type': 'target', 'target_col': 'isAlive', 'encoder_path': '/content/encoders/enc_7.pkl', 'scaler_path': '/content/scalers/scaler_7.pkl'}","{'model': 'RandomForest', 'params': {'class_weight': None, 'max_depth': 41, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 117}, 'val_accuracy': 0.8076923076923077}"
8,8,0.8301282051282052,"{'M': '100', 'q': '3', 'cultures_grouped_dict': {'Old Nations': ['valyrian', 'first men', 'andal', 'andals', 'rhoynar'], 'the North': ['northmen', 'northern mountain clans', 'crannogmen'], 'the Iron Islands': ['ironborn', 'ironborn', 'ironmen'], 'the Mountain and the Vale': ['valemen', 'vale', 'vale mountain clans', 'sistermen'], 'the Isles and Rivers': ['riverlands', 'rivermen'], 'the Rock': ['westerman', 'westermen', 'westerlands'], 'the Stormlands': ['stormlander', 'stormlands'], 'the Reach': ['reach', 'reachmen', 'the reach'], 'Dorne': ['dornish', 'dornishmen', 'dorne'], 'Essos Nations': ['astapor', 'astapori', 'braavosi', 'braavos', 'tyroshi', 'lysene', 'lyseni', 'myrish', 'pentoshi', 'qartheen', 'qarth', 'dothraki', 'lhazarene', 'lhazareen', 'meereen', 'meereenese', 'norvoshi', 'qohor', 'summer isles', 'summer islands', 'summer islander', 'asshai', ""asshai'i"", 'norvos', 'ghiscari', 'ghiscaricari'], 'Other Nations': ['ibbenese', 'westeros', 'free folk', 'wildling', 'wildlings', 'naathi']}, 'titles_grouped_dict': {'Sovereign / Dynastic': ['king', 'queen', 'prince', 'princess', 'protector of the realm', 'prince of dorne', 'prince of dragonstone', 'prince of the narrow sea'], 'Regional Governance': ['lord of ... (регион)', 'lady of ... (регион)', 'lord paramount ...', 'seneschal', 'steward', 'lord steward'], 'Military & Defense': ['captain', 'captain-general', 'commander of the city watch', 'commander of the second sons', 'lord captain of the iron fleet', 'lord reaper of pyke', 'first ranger'], 'Administration & Court Offices': ['master of coin', 'master of ships', 'master of whisperers', 'master-at-arms', 'castellan', 'seneschal', 'steward', 'cupbearer'], 'Religious & Mystic': ['high septon', 'septa', 'septon', 'red priest', 'warlock', ""slave of r'hllor""], 'Advisors & Learned': ['maester', 'grand maester', 'magister', 'magister of pentos', 'good master', 'wisdom'], 'Honorific / Knightly': ['ser', 'knight', 'first sword of braavos', ""knight of griffin's roost""], 'Household / Local Titles': ['goodman', 'goodwife', 'mistress of whisperers', 'undergaoler', 'chief undergaoler'], 'Location / Seat names': ['castle lychester', 'casterly rock', 'dragonstone', 'winterfell', 'harrenhal', 'riverrun']}, 'popularity_type': 'F', 'houses_count_groupes': [[0, 2], [3, 4], [5, 8], [9, 17]], 'isAliveHeir_processing_type': 'M', 'isAliveFather_processing_type': 'B', 'isAliveSpouse_processing_type': 'B', 'binary_mapping': {nan: 0, 0: 1, 1: 2}, 'encoding_type': 'onehot', 'target_col': 'isAlive', 'encoder_path': '/content/encoders/enc_8.pkl', 'scaler_path': '/content/scalers/scaler_8.pkl'}","{'model': 'KNN', 'params': {'n_neighbors': 11, 'p': 1, 'weights': 'distance'}, 'val_accuracy': 0.8301282051282052}"
